ID,Tweet,Influenza,Diarrhea,Hayfever,Cough,Headache,Fever,Runnynose,Cold,labels,is_test
2318en,I keep coughing up horrible phlegm.,0,0,0,1,0,0,0,0,Cough,True
2319en,"I accidentally swallowed phlegm, now I feel gross.",0,0,0,1,0,0,0,0,Cough,True
2320en,Have I developed allergies at last?,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2321en,"Looks like I've caught a full-blown cold, I feel weak.",0,0,0,0,0,0,0,1,Cold,True
2322en,"Just when I thought the phlegm was over, now I have a headache",0,0,0,0,1,0,0,0,Headache,True
2323en,"The food tasted weird today, I'm scared we're all going to get food poisoning. Someone, help.",0,0,0,0,0,0,0,0,sober,True
2324en,I remember I had diarrhea constantly this time last year.,0,0,0,0,0,0,0,0,sober,True
2325en,Do you ever cough so much your stomach muscle hurt?,0,0,0,1,0,0,0,0,Cough,True
2326en,Today I can't eat anything because of this diarrhea and feel so cold. It's awful.,0,1,0,0,0,0,0,0,Diarrhea,True
2327en,I'm happy to be rid of my stuffy nose. I'm heading to a café near Tokyo Station I saw on a blog.,0,0,0,0,0,0,0,0,sober,True
2328en,I had horrible diarrhea and woke up.,0,1,0,0,0,0,0,0,Diarrhea,True
2329en,Reminds me of when I had diarrhea the other day.,0,0,0,0,0,0,0,0,sober,True
2330en,I had to miss soccer practice because of diarrhea,0,1,0,0,0,0,0,0,Diarrhea,True
2331en,"My stomach hurts. I went to the bathroom and it was all watery diarrhea. Like, next level, what is this?",0,1,0,0,0,0,0,0,Diarrhea,True
2332en,It's flu season.,0,0,0,0,0,0,0,0,sober,True
2333en,My wife is already wiped out from allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2334en,Will no one develop a medicine that prevents the common cold?,0,0,0,0,0,0,0,1,Cold,True
2335en,"I smoked too much, now I have an awful cough",0,0,0,1,0,0,0,0,Cough,True
2336en,"I know someone who, during a soccer match, couldn't hold in his diarrhea... No laughing matter, even now...",0,0,0,0,0,0,0,0,sober,True
2337en,But flu season is winter.,0,0,0,0,0,0,0,0,sober,True
2338en,This cough is so bad I lost my voice,0,0,0,1,0,0,0,0,Cough,True
2339en,I've got the mumps.,0,0,0,0,0,0,0,0,sober,True
2340en,"Spices are supposed to help combat allergies. If I start eating curry now, will I have an easy time in spring?",0,0,0,0,0,0,0,0,sober,True
2341en,I saw on the news that there are lots of cases of bird flu. So scary,0,0,0,0,0,0,0,0,sober,True
2342en,I stayed home because of a mystery fever. So tired,0,0,0,0,0,1,0,0,Fever,True
2343en,"Mumps is worse than a cold, right?",0,0,0,0,0,0,0,0,sober,True
2344en,"This headache is really intense, tell me if you know a good cure!",0,0,0,0,1,0,0,0,Headache,True
2345en,"I've had an awful headache since this morning, so I'm going to go home ASAP, take a bath, and go to bed.",0,0,0,0,1,0,0,0,Headache,True
2346en,This headache is killing me. I'm going to sleep.,0,0,0,0,1,0,0,0,Headache,True
2347en,It's flu season,0,0,0,0,0,0,0,0,sober,True
2348en,I'm over my flu,0,0,0,0,0,0,0,0,sober,True
2349en,In pain from a headache. This is a problem ,0,0,0,0,1,0,0,0,Headache,True
2350en,I'm going to get tested for the flu.,0,0,0,0,0,0,0,0,sober,True
2351en,"I read the blog of someone who has the flu, looks rough",0,0,0,0,0,0,0,0,sober,True
2352en,I got the flu and my throat is unusually dry.,1,0,0,0,0,1,0,0,Influenza;Fever,True
2353en,I have awful diarrhea so I'm staying home from work today.,0,1,0,0,0,0,0,0,Diarrhea,True
2354en,I remember I had diarrhea for a bunch of days this time last year.,0,0,0,0,0,0,0,0,sober,True
2355en,"When you go out, don't forget to protect yourself against the flu!",0,0,0,0,0,0,0,0,sober,True
2356en,I got diarrhea when I went on a trip to Nepal.,0,0,0,0,0,0,0,0,sober,True
2357en,"It might be the cold weather, but I feel like I'm getting diarrhea. I pray that I don't get hit with it during work.",0,1,0,0,0,0,0,0,Diarrhea,True
2358en,My head has been killing me since morning. I want to go home ASAP.,0,0,0,0,1,0,0,0,Headache,True
2359en,I don't know if my wife can make a bento when she has a fever.,0,0,0,0,0,1,0,0,Fever,True
2360en,"My wife can't stop crying, like she has allergies. Is she okay?",0,0,0,0,0,0,0,0,sober,True
2361en,My lymph nodes are swollen even though I don't have a fever.,0,0,0,0,0,0,0,0,sober,True
2362en,"My wife is in bed with a fever, so I'm thinking about buying a bento to bring home to her.",0,0,0,0,0,1,0,0,Fever,True
2363en,It's common courtesy to wear a mask if you have a cough,0,0,0,1,0,0,0,0,Cough,True
2364en,"Seriousy, bird flu again?",0,0,0,0,0,0,0,0,sober,True
2365en,"I have allergies, so I'm already super scared of next spring.",0,0,0,0,0,0,0,0,sober,True
2366en,"With all the scientific developments, I wish they'd develop a medicine so you don't catch a cold or any other sickness at all",0,0,0,0,0,0,0,1,Cold,True
2367en,"Looks like my big brother's got the flu. I don't know if he picked it up when he went out yesterday, but I'm hoping he just doesn't give it to me, I've got an important club match this Sunday.",0,0,0,0,0,0,0,0,sober,True
2368en,"I have an awful headache, so I'm off to bed.",0,0,0,0,1,0,0,0,Headache,True
2369en,"I have the worst diarrhea, all I can do is laugh about this.",0,1,0,0,0,0,0,0,Diarrhea,True
2370en,"I have a headache and I'm exhausted, I'm going home ASAP and going to sleep",0,0,0,0,1,0,0,0,Headache,True
2371en,It doesn't put me in a good mood when someone coughs deliberately,0,0,0,1,0,0,0,0,Cough,True
2372en,"People who cough on the train - seriously, have some manners",0,0,0,1,0,0,0,0,Cough,True
2373en,"They're predicted little pollen next spring, so allergies might not be so bad.",0,0,0,0,0,0,0,0,sober,True
2374en,"Staying home sick for days because of a cough, talk about laid-back.",0,0,0,1,0,0,0,0,Cough,True
2375en,A girl at work keeps coughing without wearing a mask. I'm scared!,0,0,0,1,0,0,0,0,Cough,True
2376en,I'm coughing so much my stomach muscles are tired.,0,0,0,1,0,0,0,0,Cough,True
2377en,"I have a fever, I dunno if I'll be able to sleep.",0,0,0,0,0,1,0,0,Fever,True
2378en,My nose hasn't stopped running since I got to Tokyo lol,0,0,0,0,0,0,1,0,Runnynose,True
2379en,Isn't it common courtesy to cover your mouth when you cough?,0,0,0,1,0,0,0,0,Cough,True
2380en,"I went to get tested for the flu, and was relieved that it's a cold. But to be safe I also got a flu shot.",0,0,0,0,0,0,0,1,Cold,True
2381en,"Doing a translation job, it was so painful I got a headache.",0,0,0,0,0,0,0,0,sober,True
2382en,"I've been coughing all day, I'm exhausted.",0,0,0,1,0,0,0,0,Cough,True
2383en,I'll pay anything for items that can cure my stuffy nose.,0,0,0,0,0,0,1,0,Runnynose,True
2384en,"My cold this round was awful. It started with a high temperature, and a cough that wouldn't go away. Sometimes it was painful, with phlegm.  It made me realize how important it is to rest when you're tired.",0,0,0,0,0,0,0,0,sober,True
2385en,I've had bad diarrhea all day today.,0,1,0,0,0,0,0,0,Diarrhea,True
2386en,"When I wrote casually about being sick on my blog, I was seriously worried.",0,0,0,0,0,0,0,1,Cold,True
2387en,"I played with the school kids yesterday, but quite a few of them had colds.",0,0,0,0,0,0,1,1,Runnynose;Cold,True
2388en,"On top of my allergies, the pollution is making my nose run like a faucet",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2389en,I'm afraid if I go out I'll get the flu.,0,0,0,0,0,0,0,0,sober,True
2390en,"I'm worried, my daughters' fevers aren't going down.",0,0,0,0,0,1,0,0,Fever,True
2391en,Our dog has a runny nose.,0,0,0,0,0,0,0,0,sober,True
2392en,I didn't expect to get a slight fever from allergies.,0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,True
2393en,"I took off work today, I caught a cold and have an awful headache, sore throat, and stuffy nose.",0,0,0,1,1,0,1,1,Cough;Headache;Runnynose;Cold,True
2394en,"I feel sick and tired, give me a treat?",0,0,0,0,0,0,0,1,Cold,True
2395en,My stomach hurts. It's gotta be diarrhea,0,1,0,0,0,0,0,0,Diarrhea,True
2396en,"I didn't think it'd happen, but I might have developed allergies.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2397en,I bought masks to combat allergies.,0,0,0,0,0,0,0,0,sober,True
2398en,I had diarrhea a bunch of times today.,0,1,0,0,0,0,0,0,Diarrhea,True
2399en,"Apparently my little brother has a fever, his lymph nodes are swollen, and his stomach hurts.",0,1,0,0,0,1,0,0,Diarrhea;Fever,True
2400en,I wish I had a wife who wouldn't do anything with a fever.,0,0,0,0,0,1,0,0,Fever,True
2401en,I got some medicine that's said to be good for headaches.,0,0,0,0,1,0,0,0,Headache,True
2402en,"I'm happy I get to stay home because of a cold, but I'm tired and have chills, it's awful...",0,0,0,0,0,0,0,1,Cold,True
2403en,There's no way to protect against bird flu.,0,0,0,0,0,0,0,0,sober,True
2404en,Isn't there medicine that will cure a runny nose...?,0,0,0,0,0,0,1,0,Runnynose,True
2405en,Definitely a cold. I'm so exhausted.,0,0,0,0,0,0,0,1,Cold,True
2406en,"I've had diarrhea all day, my stomach is killing me",0,1,0,0,0,0,0,0,Diarrhea,True
2407en,"My head started hurting lke crazy, so I'm going home",0,0,0,0,1,0,0,0,Headache,True
2408en,"I've had a headache all day, I feel awful.",0,0,0,0,1,0,0,0,Headache,True
2409en,"There's supposed to be less pollen this year, but my allergies are awful.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2410en,"I have diarrhea and can't leave the bathroom, and my grandma is laughing at me lol",0,1,0,0,0,0,0,0,Diarrhea,True
2411en,"I have the worst runny nose today, it's giving me a headache.",0,0,0,0,1,0,1,0,Headache;Runnynose,True
2412en,"At work, people are starting to be absent here are there. Lets you know it's flu season.",0,0,0,0,0,0,0,0,sober,True
2413en,It's been ages since the last time I had such a runny nose because of allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2414en,This is the worst - catching a cold the day of an important presentation!,0,0,0,0,0,0,0,1,Cold,True
2415en,Not coughing in someone else's face is the bare minimum of manners.,0,0,0,1,0,0,0,0,Cough,True
2416en,You can see traces of the runny nose in this picture ,0,0,0,0,0,0,0,0,sober,True
2417en,I get home from Spain and have a cold. Did I have fever medicine?,0,0,0,0,0,1,0,1,Fever;Cold,True
2418en,"I got my little brother's cold, I think I have a fever. My lymph nodes are swollen, I'm gonna pass on school today.",0,0,0,0,0,1,0,1,Fever;Cold,True
2419en,Is there medicine for curing a runny nose?,0,0,0,0,0,0,1,0,Runnynose,True
2420en,"I've had a bad headache since I woke up, I'm going back to sleep.",0,0,0,0,1,0,0,0,Headache,True
2421en,A head cold will get better with medicine.,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2422en,"I have a fever, but I wonder if I can go to my part-time job as a miko",0,0,0,0,0,1,0,0,Fever,True
2423en,"I'm exhausted and have a headache, I've got a cold for real",0,0,0,0,1,0,0,1,Headache;Cold,True
2424en,"I have mucus stuck in my throat and I thought to myself, gargling is really important.",0,0,0,0,0,0,0,0,sober,True
2425en,I left Tokyo and caught a cold.,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2426en,You can't cure a head cold quickly.,0,0,0,0,0,0,1,1,Runnynose;Cold,True
2427en,"My nose won't stop running, it's like when I have allergies.",0,0,0,0,0,0,1,1,Runnynose;Cold,True
2428en,I wonder what food I can bring for lunch that's good for a fever.,0,0,0,0,0,1,0,0,Fever,True
2429en,"I woke up this morning with a cough and a stomachache, what is this?",0,0,0,1,0,0,0,0,Cough,True
2430en,I'm coughing so much my stomach hurts. How long till it gets better?,0,0,0,1,0,0,0,0,Cough,True
2431en,Fall allergies are pretty rough too,0,0,0,0,0,0,0,0,sober,True
2432en,The symptoms are a little different from diarrhea.,0,1,0,0,0,0,0,0,Diarrhea,True
2433en,"There's supposed to be less cedar pollen this spring, which I'm grateful for as an allergy sufferer.",0,0,0,0,0,0,0,0,sober,True
2434en,"I never forgot to wash my hands, but I still caught a cold and am coughing up phlegm. It's hard to control.",0,0,0,1,0,0,0,1,Cough;Cold,True
2435en,I was playing with a dog and my nose started running.,0,0,0,0,0,0,1,0,Runnynose,True
2436en,This cold is giving me chills.,0,0,0,0,0,0,0,1,Cold,True
2437en,It's important you get examined when you're coughing up phlegm for a long period of time.,0,0,0,1,0,0,0,0,Cough,True
2438en,"I'm so happy, my stuffy nose is gone",0,0,0,0,0,0,0,0,sober,True
2439en,"I've had diarrhea for a while now. This is bad, isn't it?",0,1,0,0,0,0,0,0,Diarrhea,True
2440en,Time to do a blog search for cough remedies.,0,0,0,1,0,0,0,0,Cough,True
2441en,The woman sitting next to me on the train keeps coughing. Wear a mask!,0,0,0,1,0,0,0,0,Cough,True
2442en,"Work has been rough lately. At night, I get headaches.",0,0,0,0,1,0,0,0,Headache,True
2443en,"My chest doesn't hurt anymore, but I still cough up phlegm occasionally",0,0,0,1,0,0,0,0,Cough,True
2444en,The best thing for a headache is sleep,0,0,0,0,1,0,0,0,Headache,True
2445en,"The flu is already going around, makes me nervous.",0,0,0,0,0,0,0,0,sober,True
2446en,"Please, when you're coughing on a train, wear a mask or cover your mouth with a handkerchief. It's called manners!",0,0,0,1,0,0,0,0,Cough,True
2447en,News about colds on TV. Apparently a fever isn't one of the symptoms.,0,0,0,0,0,0,0,0,sober,True
2448en,"As a side effect of the cold medicine, I'm sleepy",0,0,0,0,0,0,0,1,Cold,True
2449en,It's the season for hot pot.,0,0,0,0,0,0,0,0,sober,True
2450en,This headache is rough. I'm going to listen to Mozart and rest.,0,0,0,0,1,0,0,0,Headache,True
2451en,The TV news said that only a few people have fevers.,0,0,0,0,0,0,0,0,sober,True
2452en,"There's something I remember when I have diarrhea. It was when I was little, I was watching a soccer match that the Japanese national team was competing in, and I laughed really hard. I have no idea why.",0,1,0,0,0,0,0,0,Diarrhea,True
2453en,I'm coughing so much my stomach muscles hurt.,0,0,0,1,0,0,0,0,Cough,True
2454en,I can't believe I have allergies...,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2455en,"My friend caught the mumps and is eating ice cream while talking about how painful it is, strong person.",0,0,0,0,0,0,0,0,sober,True
2456en,But it's not as bad when I'm not coughing up phlegm.,0,0,0,1,0,0,0,0,Cough,True
2457en,I can't stop coughing and my head hurts. I wonder if it's a cold,0,0,0,1,1,0,0,1,Cough;Headache;Cold,True
2458en,I got the flu and can't leave the house.,1,0,0,0,0,1,0,0,Influenza;Fever,True
2459en,A cold and the mumps are completely different things!,0,0,0,0,0,0,0,0,sober,True
2460en,"My wife is amazing, she makes a bento even when she has a fever.",0,0,0,0,0,1,0,0,Fever,True
2461en,"I got a flu shot, but I still caught the flu.",1,0,0,0,0,1,0,0,Influenza;Fever,True
2462en,Our beloved dog is playing while his nose is running...,0,0,0,0,0,0,0,0,sober,True
2463en,"I thought my stomach hurt, and it turned out to be diarrhea. ",0,1,0,0,0,0,0,0,Diarrhea,True
2464en,I feel feverish when I see the miko.,0,0,0,0,0,0,0,0,sober,True
2465en,I have a headache and feel so tired. I'm going to see the doctor tomorrow.,0,0,0,0,1,0,0,0,Headache,True
2466en,I'm finally over the flu.,0,0,0,0,0,0,0,0,sober,True
2467en,I think I've finally developed allergies!,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2468en,I woke up this morning and realized that I had diarrhea.,0,1,0,0,0,0,0,0,Diarrhea,True
2469en,It's flu season.,0,0,0,0,0,0,0,0,sober,True
2470en,"When I wake up with an awful stomachache, it's generally diarrhea",0,1,0,0,0,0,0,0,Diarrhea,True
2471en,Aren't fewer people taking allergy precautions because it's fall?,0,0,0,0,0,0,0,0,sober,True
2472en,Once I got diarrhea in another country but I can't speak English so I was stuck.,0,0,0,0,0,0,0,0,sober,True
2473en,"My headache has gotten worse, I'm going home ASAP.",0,0,0,0,1,0,0,0,Headache,True
2474en,"I'm so congested, my nose is so stuffy that my head hurts, I've gotta take some medicine.",0,0,0,0,1,0,1,0,Headache;Runnynose,True
2475en,I can't take off of work just 'cause I have a runny nose.,0,0,0,0,0,0,1,0,Runnynose,True
2476en,"Coughing deliberately, ugh.",0,0,0,1,0,0,0,0,Cough,True
2477en,"My daughter has a fever, so I guess I'll stay home from work",0,0,0,0,0,1,0,0,Fever,True
2478en,I got a prescription for my allergies,0,0,1,0,0,0,1,0,Hayfever;Runnynose,True
2479en,Seems like there are few allergy sufferers this year,0,0,0,0,0,0,0,0,sober,True
2480en,I saw on the TV news that there's a bug with a fever going around. We all have to be careful.,0,0,0,0,0,0,0,0,sober,True
2481en,"The problem is, the miko apparently has a fever and isn't there",0,0,0,0,0,1,0,0,Fever,True
2482en,I have a slight temperature because of my allergies.,0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,True
2483en,"I slept too much, and now I feel exhausted and have a headache. It's been a while since I slept this long.",0,0,0,0,1,0,0,0,Headache,True
2484en,"I'm really congested, so I'm staying home today.",0,0,0,0,0,0,1,0,Runnynose,True
2485en,I'm coughing so much my stomach hurtsss,0,0,0,1,0,0,0,0,Cough,True
2486en,I've got a headache from wearing tight clothes.,0,0,0,0,0,0,0,0,sober,True
2487en,Our dog gets a runny nose and stuffy nose at the same time,0,0,0,0,0,0,0,0,sober,True
2488en,This cold is making me tired.,0,0,0,0,0,0,0,1,Cold,True
2489en,"I thought I had a slight fever, it turns out to be allergies. I didn't think I'd make that mistake.",0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,True
